,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
191,15244269,73015902,Entire home/apt,NA,I Municipio,0,0,6,2,178,NA,41.887489,12.469715,16:38.2
192,11710388,62223772,Entire home/apt,NA,I Municipio,32,5,2,0,200,NA,41.894999,12.477897,47:48.4
193,8226300,1436998,Entire home/apt,NA,XVIII Municipio,14,5,4,1,110,NA,41.896616,12.454714,42:34.1
194,15140233,94919022,Entire home/apt,NA,I Municipio,15,5,7,3,156,NA,41.885577,12.469485,16:30.8
195,9504776,47207723,Entire home/apt,NA,VI Municipio,91,4.5,2,1,42,NA,41.889096,12.544242,57:11.6
196,15713541,86835395,Entire home/apt,NA,I Municipio,7,5,5,2,111,NA,41.894255,12.465759,53:05.8
197,14249378,22449451,Private room,NA,XVIII Municipio,8,4.5,2,1,235,NA,41.898669,12.443246,11:07.3
198,16555645,109009208,Private room,NA,IX Municipio,1,0,3,1,33,NA,41.86766,12.534189,19:16.3
199,553026,2717825,Private room,NA,I Municipio,66,4.5,4,1,78,NA,41.894897,12.500712,36:05.1
200,7485951,24279804,Entire home/apt,NA,XX Municipio,1,0,3,1,41,NA,41.969168,12.452916,54:51.1
201,16397916,44328091,Private room,NA,XVII Municipio,11,4.5,3,1,61,NA,41.909533,12.454574,12:57.8
202,6809559,35580109,Entire home/apt,NA,XI Municipio,1,0,5,2,78,NA,41.866035,12.499334,47:59.1
203,7534343,37298004,Private room,NA,XVIII Municipio,2,0,2,1,28,NA,41.897716,12.444096,42:40.0
204,9046837,7958339,Private room,NA,XIII Municipio,1,0,3,1,32,NA,41.755773,12.307649,02:55.0
205,7375977,23852839,Private room,NA,I Municipio,90,4,1,1,16,NA,41.905043,12.499469,07:53.9
206,15810119,71930574,Entire home/apt,NA,I Municipio,6,4.5,4,1,83,NA,41.889936,12.500627,15:58.5
207,4106605,21305283,Entire home/apt,NA,I Municipio,0,0,5,2,241,NA,41.889505,12.474853,05:21.6
208,15767923,96956581,Private room,NA,XVII Municipio,0,0,2,1,32,NA,41.909177,12.454212,16:37.3
209,6140015,31326953,Private room,NA,I Municipio,0,0,2,1,111,NA,41.897657,12.501886,00:39.8
210,3888543,20114974,Entire home/apt,NA,XVIII Municipio,12,5,6,3,111,NA,41.899723,12.434221,54:50.4
211,6867464,32279179,Private room,NA,I Municipio,25,5,2,1,100,NA,41.902796,12.47861,05:31.9
212,8550191,28769028,Entire home/apt,NA,XVI Municipio,0,0,7,4,133,NA,41.884224,12.388995,53:12.2
213,5628631,29170706,Entire home/apt,NA,XVI Municipio,42,4.5,5,2,63,NA,41.877129,12.450016,06:10.6
214,891414,4736138,Private room,NA,XVI Municipio,1,0,3,1,89,NA,41.875866,12.460021,18:38.7
