,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
188,644941,3228612,Entire home/apt,NA,Petit-Montrouge,13,5,6,2,212,NA,48.825611,2.322219,27:08.1
189,11292163,14168804,Entire home/apt,NA,Belleville,32,5,3,1,73,NA,48.86871,2.384559,35:26.1
190,11614494,4435001,Entire home/apt,NA,Plaine-Monceau,1,0,4,2,245,NA,48.883595,2.299796,29:56.4
191,7322080,38357443,Private room,NA,Saint-Ambroise,6,4.5,1,1,40,NA,48.862766,2.385327,10:36.3
192,9225855,31791312,Entire home/apt,NA,Faubourg-Montmartre,9,5,2,1,123,NA,48.876422,2.34297,16:42.3
193,14198452,63596103,Entire home/apt,NA,Clignancourt,12,5,2,1,56,NA,48.89082,2.345188,03:05.5
194,13921083,6286290,Entire home/apt,NA,Porte-Saint-Martin,0,0,2,1,70,NA,48.871993,2.364721,54:20.5
195,16335250,105347194,Entire home/apt,NA,Grandes-Carrières,5,4.5,2,0,34,NA,48.896862,2.338159,31:47.1
196,6981872,36609047,Entire home/apt,NA,Rochechouart,0,0,4,1,106,NA,48.881348,2.344116,09:28.7
197,15711314,101471647,Private room,NA,Bel-Air,27,5,1,1,39,NA,48.842698,2.404821,07:40.3
198,11059789,57402490,Entire home/apt,NA,La Chapelle,0,0,2,1,56,NA,48.894355,2.36193,02:04.0
199,610686,1617298,Private room,NA,Bonne-Nouvelle,2,0,2,1,90,NA,48.867346,2.352754,32:09.3
200,17933911,12984381,Entire home/apt,NA,Bonne-Nouvelle,0,0,4,2,226,NA,48.868559,2.349501,12:16.3
201,555148,2729346,Entire home/apt,NA,Clignancourt,2,0,4,3,123,NA,48.893281,2.342166,05:18.8
202,16183162,7798458,Entire home/apt,NA,Halles,0,0,5,1,307,NA,48.862895,2.339607,18:08.7
203,4023906,20860273,Entire home/apt,NA,Halles,29,4.5,4,1,90,NA,48.864194,2.342316,15:48.5
204,17758347,26302919,Entire home/apt,NA,Archives,2,0,2,1,62,NA,48.861079,2.361334,34:21.7
205,5816752,15193024,Private room,NA,Epinettes,0,0,1,1,44,NA,48.890069,2.320006,48:13.1
206,12086241,26745722,Entire home/apt,NA,Gare,5,5,4,1,78,NA,48.827534,2.373049,56:01.6
207,3902392,20207195,Private room,NA,Clignancourt,29,5,2,1,65,NA,48.886354,2.340187,16:37.7
208,12965301,71302907,Entire home/apt,NA,Muette,7,5,7,5,424,NA,48.858672,2.284628,36:05.5
209,17957519,10798102,Entire home/apt,NA,Saint-Georges,0,0,6,2,168,NA,48.880691,2.336827,28:35.5
210,17329537,17211947,Entire home/apt,NA,Folie-Méricourt,0,0,4,1,145,NA,48.86873,2.370687,25:58.0
211,479926,2377349,Entire home/apt,NA,Halles,236,4.5,2,1,105,NA,48.863897,2.34862,03:43.2
212,5026829,25943364,Entire home/apt,NA,Batignolles,3,4.5,7,3,196,NA,48.89236,2.304558,58:00.7
213,11955715,48583741,Private room,NA,Roquette,1,0,2,1,67,NA,48.853437,2.373994,17:11.8
214,11351633,4259700,Entire home/apt,NA,Clignancourt,3,4.5,2,1,99,NA,48.889536,2.349279,51:03.1
215,16615933,109680206,Entire home/apt,NA,Clignancourt,1,0,2,0,67,NA,48.88365,2.344854,05:14.5
216,5830443,30263538,Entire home/apt,NA,Mail,4,5,2,0,83,NA,48.866567,2.345111,47:05.0
217,1265675,6890278,Entire home/apt,NA,Saint-Germain-des-Prés,148,5,2,1,90,NA,48.858148,2.335058,51:42.6
218,11058564,2124136,Entire home/apt,NA,Clignancourt,2,0,3,1,75,NA,48.889327,2.349084,36:30.0
219,13912187,82441724,Private room,NA,Grandes-Carrières,0,0,2,1,20,NA,48.894516,2.334512,00:39.6
220,1409817,3769247,Entire home/apt,NA,Saint-Ambroise,21,4.5,2,1,56,NA,48.860057,2.37597,11:30.2
221,4450782,23098634,Private room,NA,Auteuil,24,4.5,2,1,44,NA,48.838771,2.251803,07:45.8
222,793750,4181660,Entire home/apt,NA,Sainte-Marguerite,43,5,4,1,123,NA,48.850056,2.390625,40:28.5
223,4791867,3943828,Entire home/apt,NA,Ecole-Militaire,7,4.5,2,0,123,NA,48.850877,2.319179,44:36.3
224,3736614,7608379,Entire home/apt,NA,Gros-Caillou,14,4.5,6,3,558,NA,48.857171,2.293946,51:30.5
225,12574963,67950001,Entire home/apt,NA,Père-Lachaise,13,4,2,0,50,NA,48.868138,2.387613,14:50.3
226,504964,2490225,Entire home/apt,NA,Hôpital-Saint-Louis,103,5,2,1,140,NA,48.876128,2.363887,15:32.6
227,13620407,78886143,Entire home/apt,NA,Saint-Gervais,2,0,2,1,109,NA,48.85945,2.356266,20:14.2
228,14851251,92965013,Private room,NA,Saint-Vincent-de-Paul,4,4,2,1,62,NA,48.879051,2.356669,31:29.6
229,14199840,8025729,Entire home/apt,NA,Quinze-Vingts,5,5,5,2,90,NA,48.845197,2.379729,02:10.5
230,9259218,32041413,Entire home/apt,NA,Necker,43,4.5,2,1,92,NA,48.842655,2.321396,38:31.1
231,11768925,18814442,Entire home/apt,NA,Sainte-Marguerite,8,4.5,6,4,224,NA,48.852082,2.376208,18:49.3
232,11082793,6428216,Entire home/apt,NA,Porte-Saint-Martin,17,5,4,1,157,NA,48.869592,2.367997,25:50.2
233,15674260,97916688,Entire home/apt,NA,Plaine-Monceau,7,4.5,5,2,179,NA,48.88157,2.299069,06:15.9
