,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
167,17339494,117105938,Private room,NA,Centre ville,0,0,2,1,38,NA,44.840987,-0.5984,30:50.3
168,12668835,25250800,Private room,NA,Bordeaux Maritime,0,0,2,1,55,NA,44.85855,-0.556226,43:10.8
169,13822277,81443546,Private room,NA,Centre ville,5,5,2,1,40,NA,44.83882,-0.57594,30:10.1
170,10853451,4793577,Entire home/apt,NA,Grand Parc - Paul Doumer,1,0,4,1,94,NA,44.853287,-0.577112,26:45.0
171,16112768,63200306,Shared room,NA,Bordeaux Maritime,0,0,2,1,22,NA,44.857124,-0.566813,54:02.0
172,17649449,44421100,Entire home/apt,NA,Bordeaux Sud,4,5,2,0,44,NA,44.827504,-0.552942,59:25.3
173,3228212,16339007,Entire home/apt,NA,Centre ville,32,4.5,4,2,82,NA,44.83946,-0.568342,51:34.2
174,8693377,45642703,Entire home/apt,NA,Victor Hugo - Saint-Augustin,14,4.5,4,0,61,NA,44.836491,-0.577057,04:38.3
175,8112742,42838540,Entire home/apt,NA,Victor Hugo - Saint-Augustin,3,4.5,5,3,219,NA,44.834756,-0.607391,44:33.0
176,13309380,74409936,Private room,NA,Centre ville,0,0,2,1,110,NA,44.839085,-0.577671,45:09.7
177,12577363,67657319,Entire home/apt,NA,Grand Parc - Paul Doumer,14,4.5,3,1,44,NA,44.853273,-0.570224,59:54.9
178,14062986,84421208,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,1,0,2,1,13,NA,44.830673,-0.572637,47:25.5
179,2595614,13277410,Private room,NA,Bordeaux Sud,5,5,2,1,33,NA,44.815107,-0.56626,47:55.3
180,17583415,28466878,Entire home/apt,NA,Victor Hugo - Saint-Augustin,0,0,5,3,121,NA,44.827167,-0.591302,39:55.2
181,13266880,25728930,Entire home/apt,NA,Victor Hugo - Saint-Augustin,4,5,2,1,104,NA,44.835854,-0.570474,40:29.8
182,14865200,93119364,Entire home/apt,NA,Centre ville,12,4.5,2,0,48,NA,44.844861,-0.579554,59:40.4
183,845815,4310833,Entire home/apt,NA,Grand Parc - Paul Doumer,12,5,2,1,104,NA,44.850566,-0.575833,39:38.3
184,12078421,64728877,Entire home/apt,NA,Centre ville,25,5,2,1,45,NA,44.839765,-0.597551,01:06.4
185,6491096,26724843,Entire home/apt,NA,Grand Parc - Paul Doumer,1,0,4,1,77,NA,44.85973,-0.575246,52:57.4
186,16623004,109448341,Private room,NA,La Bastide,0,0,1,1,30,NA,44.840478,-0.557946,35:16.8
187,13159137,25024062,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,1,0,5,2,165,NA,44.818791,-0.57238,43:49.2
188,8040314,8150600,Entire home/apt,NA,Centre ville,4,5,3,2,110,NA,44.847078,-0.583684,41:19.0
189,12333095,66549133,Entire home/apt,NA,La Bastide,0,0,3,2,165,NA,44.842336,-0.549298,29:42.2
190,3319874,16763001,Entire home/apt,NA,Caudéran,108,4.5,4,1,44,NA,44.854731,-0.61011,00:08.4
191,16281150,38835207,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,1,0,2,1,82,NA,44.83521,-0.567731,51:52.7
192,13619536,78874815,Entire home/apt,NA,Caudéran,19,5,6,3,110,NA,44.837815,-0.605009,39:36.9
193,17277018,116512660,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,0,0,6,3,53,NA,44.82325,-0.579142,09:26.8
194,12936375,71052055,Entire home/apt,NA,La Bastide,65,5,6,2,99,NA,44.852322,-0.542527,26:58.1
195,1858485,9071387,Private room,NA,Saint-Michel - Nansouty - Saint-Genès,1,0,2,1,44,NA,44.83413,-0.572694,44:06.5
196,6273204,17481578,Private room,NA,Bordeaux Sud,0,0,2,1,110,NA,44.821934,-0.566551,45:08.4
197,13407626,76339311,Entire home/apt,NA,Bordeaux Maritime,14,5,2,1,66,NA,44.866726,-0.548008,51:06.3
198,6497291,15996320,Entire home/apt,NA,Centre ville,33,4.5,2,1,49,NA,44.840186,-0.588255,00:39.6
199,5506419,28559696,Entire home/apt,NA,Centre ville,4,4.5,10,6,318,NA,44.848073,-0.592214,44:41.2
200,6308919,30331936,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,18,4.5,4,1,49,NA,44.824457,-0.586569,15:21.6
201,3153425,6018582,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,2,0,2,1,43,NA,44.830966,-0.575156,13:59.3
202,13039649,72109900,Private room,NA,Victor Hugo - Saint-Augustin,29,4,2,1,33,NA,44.836815,-0.574418,29:00.7
203,6863145,35964125,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,22,4.5,3,1,77,NA,44.834795,-0.56584,51:07.7
204,8289748,25402601,Private room,NA,Centre ville,11,5,2,1,49,NA,44.840293,-0.577204,44:04.8
205,6819751,35712300,Entire home/apt,NA,Victor Hugo - Saint-Augustin,7,4.5,2,0,47,NA,44.836406,-0.570922,04:45.1
206,1509955,8064781,Entire home/apt,NA,Centre ville,8,5,2,0,55,NA,44.843195,-0.570709,02:49.2
207,4641758,5808993,Entire home/apt,NA,Grand Parc - Paul Doumer,88,5,2,1,44,NA,44.849476,-0.572617,59:26.9
208,1821111,9533993,Entire home/apt,NA,Centre ville,19,4.5,2,1,66,NA,44.839297,-0.575229,53:44.4
209,9018278,39522772,Private room,NA,Bordeaux Sud,4,5,2,1,28,NA,44.824876,-0.566692,29:25.1
210,14008232,18796190,Entire home/apt,NA,Bordeaux Maritime,3,5,6,2,153,NA,44.854428,-0.566329,43:54.9
211,18013446,123846749,Entire home/apt,NA,Grand Parc - Paul Doumer,0,0,6,3,132,NA,44.85758,-0.589333,43:07.7
212,16095751,15419026,Entire home/apt,NA,Centre ville,0,0,4,2,165,NA,44.846606,-0.580951,43:47.5
213,16451688,107912258,Entire home/apt,NA,Bordeaux Maritime,0,0,4,2,132,NA,44.861573,-0.559866,43:07.7
214,9485917,9382960,Entire home/apt,NA,Centre ville,3,4.5,8,4,330,NA,44.844311,-0.575289,44:43.4
215,12621351,27577149,Private room,NA,Bordeaux Sud,0,0,2,1,82,NA,44.815736,-0.571524,44:57.0
