,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
159,7301862,33229761,Entire home/apt,NA,Bos en Lommer,0,0,2,1,95,NA,52.3796,4.855812,29:48.8
160,2817460,4183403,Entire home/apt,NA,Bos en Lommer,28,4.5,3,2,123,NA,52.375716,4.855187,20:38.2
161,6113474,31719593,Entire home/apt,NA,De Pijp / Rivierenbuurt,16,5,2,1,123,NA,52.352814,4.900748,14:54.7
162,11235093,58573877,Entire home/apt,NA,De Baarsjes / Oud West,3,4.5,3,1,134,NA,52.367834,4.850728,37:17.0
163,10721666,44362366,Private room,NA,Westerpark,9,5,2,1,88,NA,52.376685,4.875187,55:21.8
164,11560639,60918119,Entire home/apt,NA,De Baarsjes / Oud West,5,5,2,1,100,NA,52.357121,4.85668,25:44.7
165,16265721,106368785,Entire home/apt,NA,Westerpark,1,0,4,2,123,NA,52.380022,4.870185,10:19.2
166,12680964,56894783,Private room,NA,Bijlmer Oost,3,4.5,2,1,33,NA,52.321043,4.977695,48:40.1
167,9146453,47626166,Entire home/apt,NA,Centrum Oost,71,4.5,4,2,95,NA,52.366018,4.897131,25:33.8
168,454056,2255820,Entire home/apt,NA,Oostelijk Havengebied / Indische Buurt,20,5,2,1,106,NA,52.371758,4.950292,06:09.0
169,4761339,2870230,Entire home/apt,NA,Centrum Oost,31,5,3,1,222,NA,52.363811,4.885948,04:05.5
170,8303293,17531663,Entire home/apt,NA,De Baarsjes / Oud West,6,5,2,1,100,NA,52.365262,4.863998,32:35.4
171,771217,4068486,Entire home/apt,NA,Noord-West / Noord-Midden,5,5,6,4,301,NA,52.340747,4.850239,01:07.4
172,13278211,74845390,Entire home/apt,NA,De Aker / Nieuw Sloten,4,5,5,3,190,NA,52.344728,4.802241,59:57.5
173,6795287,35354864,Entire home/apt,NA,Centrum West,1,0,2,0,119,NA,52.380624,4.885614,07:30.3
174,4442854,8003116,Entire home/apt,NA,Westerpark,27,5,2,1,109,NA,52.383616,4.874931,07:36.9
175,6419911,15337740,Entire home/apt,NA,Watergraafsmeer,2,0,4,2,144,NA,52.349904,4.942384,50:51.7
176,4627398,23880448,Entire home/apt,NA,De Baarsjes / Oud West,33,4.5,2,0,134,NA,52.366208,4.873504,27:31.8
