,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
208,13974617,83340249,Private room,NA,Dublin city and suburbs,0,0,2,1,56,NA,53.287794,-6.165713,57:24.3
209,10562865,13252301,Entire home/apt,NA,Dublin city and suburbs,0,0,2,1,110,NA,53.356375,-6.245996,08:56.0
210,17664481,50877080,Private room,NA,Dublin city and suburbs,0,0,2,1,77,NA,53.282771,-6.244342,26:38.4
211,13583207,47251894,Shared room,NA,Dublin city and suburbs,2,0,1,1,28,NA,53.358801,-6.249143,31:04.8
212,14084343,32032471,Entire home/apt,NA,Dublin city and suburbs,17,5,2,1,111,NA,53.345735,-6.238604,08:34.6
213,4134612,21449191,Entire home/apt,NA,Dublin city and suburbs,0,0,2,1,111,NA,53.335934,-6.272897,08:33.3
214,16373230,106997224,Private room,NA,Dublin city and suburbs,12,5,1,1,16,NA,53.280976,-6.26554,48:07.7
215,17654280,112715842,Private room,NA,Dublin city and suburbs,0,0,2,1,56,NA,53.350754,-6.275646,51:24.0
216,7223692,18366516,Entire home/apt,NA,Dublin city and suburbs,2,0,7,5,123,NA,53.40871,-6.167784,08:57.4
217,11552188,60988103,Private room,NA,Dublin city and suburbs,28,5,2,1,49,NA,53.402773,-6.402537,01:58.0
218,12006137,64202703,Private room,NA,Dublin city and suburbs,6,5,3,1,167,NA,53.344495,-6.233982,39:47.7
219,1706280,9004936,Private room,NA,Dublin city and suburbs,8,5,4,1,111,NA,53.364957,-6.247133,39:34.6
220,17578873,119401120,Private room,NA,Dublin city and suburbs,1,0,2,1,32,NA,53.357185,-6.291314,48:25.9
221,9114427,47494579,Private room,NA,Dublin city and suburbs,0,0,2,1,78,NA,53.32853,-6.263408,20:24.9
222,6988823,36637688,Entire home/apt,NA,Dublin city and suburbs,8,4.5,5,3,116,NA,53.329368,-6.298004,11:10.7
223,17325610,95248626,Private room,NA,Dublin city and suburbs,2,0,2,1,23,NA,53.34436,-6.240611,48:30.6
224,15055189,94993874,Private room,NA,Dublin city and suburbs,65,4.5,2,1,56,NA,53.348881,-6.27737,51:29.6
